Data_Referencia,Codi_Ciutat,Codi_Districte,Codi_Barri,Nacionalitat,Valor
2013,01,04,20,Altres Europa,21544
2013,01,04,20,Amèrica Llatina,1202
2013,01,04,20,Amèrica del Nord,5
2013,01,04,20,Europa Occidental,170
2013,01,04,20,No consta,0
2013,01,04,20,Oceania,0
2013,01,04,20,Àfrica,106
2013,01,04,20,Àsia,249
2013,01,04,21,Altres Europa,10384
2013,01,04,21,Amèrica Llatina,400
2013,01,04,21,Amèrica del Nord,36
2013,01,04,21,Europa Occidental,633
2013,01,04,21,No consta,0
2013,01,04,21,Àfrica,36
2013,01,04,21,Àsia,190
2013,01,05,22,Altres Europa,4107
2013,01,05,22,Amèrica Llatina,102
2013,01,05,22,Amèrica del Nord,7
2013,01,05,22,Europa Occidental,161
2013,01,05,22,Oceania,0
2013,01,05,22,Àfrica,0
2013,01,05,22,Àsia,0
2013,01,05,23,Altres Europa,22366
2013,01,05,23,Amèrica Llatina,506
2013,01,05,23,Amèrica del Nord,77
2013,01,05,23,Europa Occidental,863
2013,01,05,23,No consta,0
2013,01,05,23,Oceania,0
2013,01,05,23,Àfrica,48
2013,01,05,23,Àsia,222
2013,01,05,24,Altres Europa,14845
2013,01,05,24,Amèrica Llatina,354
2013,01,05,24,Amèrica del Nord,151
2013,01,05,24,Europa Occidental,306
2013,01,05,24,No consta,0
2013,01,05,24,Oceania,0
2013,01,05,24,Àfrica,6
2013,01,05,24,Àsia,139
2013,01,05,25,Altres Europa,23171
2013,01,05,25,Amèrica Llatina,670
2013,01,05,25,Amèrica del Nord,47
2013,01,05,25,Europa Occidental,473
2013,01,05,25,No consta,0
2013,01,05,25,Oceania,0
2013,01,05,25,Àfrica,62
2013,01,05,25,Àsia,281
2013,01,05,26,Altres Europa,42753
2013,01,05,26,Amèrica Llatina,1466
2013,01,05,26,Amèrica del Nord,145
2013,01,05,26,Europa Occidental,980
2013,01,05,26,No consta,5
2013,01,05,26,Oceania,0
2013,01,05,26,Àfrica,18
2013,01,05,26,Àsia,387
2013,01,05,27,Altres Europa,26269
2013,01,05,27,Amèrica Llatina,1182
2013,01,05,27,Amèrica del Nord,64
2013,01,05,27,Europa Occidental,636
2013,01,05,27,No consta,0
2013,01,05,27,Oceania,0
2013,01,05,27,Àfrica,77
2013,01,05,27,Àsia,145
2013,01,06,28,Altres Europa,14062
2013,01,06,28,Amèrica Llatina,751
2013,01,06,28,Amèrica del Nord,0
2013,01,06,28,Europa Occidental,273
2013,01,06,28,No consta,0
2013,01,06,28,Oceania,0
2013,01,06,28,Àfrica,23
2013,01,06,28,Àsia,153
2013,01,06,29,Altres Europa,6412
2013,01,06,29,Amèrica Llatina,437
2013,01,06,29,Amèrica del Nord,0
2013,01,06,29,Europa Occidental,117
2013,01,06,29,Oceania,0
2013,01,06,29,Àfrica,107
2013,01,06,29,Àsia,59
2013,01,06,30,Altres Europa,12086
2013,01,06,30,Amèrica Llatina,481
2013,01,06,30,Amèrica del Nord,0
2013,01,06,30,Europa Occidental,183
2013,01,06,30,No consta,0
2013,01,06,30,Oceania,0
2013,01,06,30,Àfrica,84
2013,01,06,30,Àsia,81
2013,01,06,31,Altres Europa,44053
2013,01,06,31,Amèrica Llatina,2752
2013,01,06,31,Amèrica del Nord,178
2013,01,06,31,Europa Occidental,1508
2013,01,06,31,No consta,0
2013,01,06,31,Oceania,0
2013,01,06,31,Àfrica,258
2013,01,06,31,Àsia,1031
2013,01,06,32,Altres Europa,31103
2013,01,06,32,Amèrica Llatina,1461
2013,01,06,32,Amèrica del Nord,25
2013,01,06,32,Europa Occidental,522
2013,01,06,32,No consta,0
2013,01,06,32,Oceania,0
2013,01,06,32,Àfrica,103
2013,01,06,32,Àsia,580
2013,01,07,33,Altres Europa,22875
2013,01,07,33,Amèrica Llatina,1518
2013,01,07,33,Amèrica del Nord,5
2013,01,07,33,Europa Occidental,206
2013,01,07,33,No consta,0
2013,01,07,33,Oceania,0
2013,01,07,33,Àfrica,61
2013,01,07,33,Àsia,495
2013,01,07,34,Altres Europa,8000
2013,01,07,34,Amèrica Llatina,501
2013,01,07,34,Amèrica del Nord,0
2013,01,07,34,Europa Occidental,112
2013,01,07,34,Oceania,0
2013,01,07,34,Àfrica,72
2013,01,07,34,Àsia,139
2013,01,07,35,Altres Europa,31427
2013,01,07,35,Amèrica Llatina,2665
2013,01,07,35,Amèrica del Nord,0
2013,01,07,35,Europa Occidental,293
2013,01,07,35,No consta,0
2013,01,07,35,Oceania,0
2013,01,07,35,Àfrica,284
2013,01,07,35,Àsia,456
2013,01,07,36,Altres Europa,9066
2013,01,07,36,Amèrica Llatina,204
2013,01,07,36,Amèrica del Nord,0
2013,01,07,36,Europa Occidental,41
2013,01,07,36,Àfrica,31
2013,01,07,36,Àsia,16
2013,01,07,37,Altres Europa,28160
2013,01,07,37,Amèrica Llatina,2311
2013,01,07,37,Amèrica del Nord,0
2013,01,07,37,Europa Occidental,95
2013,01,07,37,Àfrica,307
2013,01,07,37,Àsia,442
2013,01,07,38,Altres Europa,10252
2013,01,07,38,Amèrica Llatina,863
2013,01,07,38,Amèrica del Nord,0
2013,01,07,38,Europa Occidental,53
2013,01,07,38,No consta,0
2013,01,07,38,Àfrica,106
2013,01,07,38,Àsia,175
2013,01,07,39,Altres Europa,6159
2013,01,07,39,Amèrica Llatina,446
2013,01,07,39,Amèrica del Nord,0
2013,01,07,39,Europa Occidental,43
2013,01,07,39,No consta,0
2013,01,07,39,Àfrica,61
2013,01,07,39,Àsia,67
2013,01,07,40,Altres Europa,4621
2013,01,07,40,Amèrica Llatina,323
2013,01,07,40,Amèrica del Nord,0
2013,01,07,40,Europa Occidental,5
2013,01,07,40,No consta,0
2013,01,07,40,Àfrica,18
2013,01,07,40,Àsia,25
2013,01,07,41,Altres Europa,5077
2013,01,07,41,Amèrica Llatina,284
2013,01,07,41,Amèrica del Nord,0
2013,01,07,41,Europa Occidental,21
2013,01,07,41,Oceania,0
2013,01,07,41,Àfrica,7
2013,01,07,41,Àsia,13
2013,01,07,42,Altres Europa,341
2013,01,07,42,Amèrica Llatina,29
2013,01,07,42,Europa Occidental,0
2013,01,07,42,Àfrica,0
2013,01,07,42,Àsia,46
2013,01,07,43,Altres Europa,24288
2013,01,07,43,Amèrica Llatina,1204
2013,01,07,43,Amèrica del Nord,0
2013,01,07,43,Europa Occidental,49
2013,01,07,43,Oceania,0
2013,01,07,43,Àfrica,128
2013,01,07,43,Àsia,380
2013,01,08,44,Altres Europa,22540
2013,01,08,44,Amèrica Llatina,1906
2013,01,08,44,Amèrica del Nord,0
2013,01,08,44,Europa Occidental,36
2013,01,08,44,No consta,0
2013,01,08,44,Oceania,0
2013,01,08,44,Àfrica,103
2013,01,08,44,Àsia,536
2013,01,08,45,Altres Europa,21012
2013,01,08,45,Amèrica Llatina,2016
2013,01,08,45,Amèrica del Nord,0
2013,01,08,45,Europa Occidental,11
2013,01,08,45,No consta,0
2013,01,08,45,Oceania,0
2013,01,08,45,Àfrica,271
2013,01,08,45,Àsia,617
2013,01,08,46,Altres Europa,12168
2013,01,08,46,Amèrica Llatina,2320
2013,01,08,46,Amèrica del Nord,0
2013,01,08,46,Europa Occidental,28
2013,01,08,46,Àfrica,197
2013,01,08,46,Àsia,558
2013,01,08,47,Altres Europa,2121
2013,01,08,47,Amèrica Llatina,45
2013,01,08,47,Amèrica del Nord,0
2013,01,08,47,Àfrica,21
2013,01,08,47,Àsia,0
2013,01,08,48,Altres Europa,14186
2013,01,08,48,Amèrica Llatina,595
2013,01,08,48,Amèrica del Nord,0
2013,01,08,48,Europa Occidental,19
2013,01,08,48,Àfrica,18
2013,01,08,48,Àsia,84
2013,01,08,49,Altres Europa,6806
2013,01,08,49,Amèrica Llatina,182
2013,01,08,49,Amèrica del Nord,0
2013,01,08,49,Europa Occidental,0
2013,01,08,49,Àfrica,5
2013,01,08,49,Àsia,10
2013,01,08,50,Altres Europa,12887
2013,01,08,50,Amèrica Llatina,1790
2013,01,08,50,Amèrica del Nord,0
2013,01,08,50,Europa Occidental,26
2013,01,08,50,Àfrica,347
2013,01,08,50,Àsia,554
2013,01,08,51,Altres Europa,10325
2013,01,08,51,Amèrica Llatina,1317
2013,01,08,51,Amèrica del Nord,0
2013,01,08,51,Europa Occidental,11
2013,01,08,51,No consta,0
2013,01,08,51,Àfrica,113
2013,01,08,51,Àsia,387
2013,01,08,52,Altres Europa,22770
2013,01,08,52,Amèrica Llatina,2128
2013,01,08,52,Amèrica del Nord,0
2013,01,08,52,Europa Occidental,14
2013,01,08,52,No consta,0
2013,01,08,52,Oceania,0
2013,01,08,52,Àfrica,235
2013,01,08,52,Àsia,695
2013,01,08,53,Altres Europa,6296
2013,01,08,53,Amèrica Llatina,607
2013,01,08,53,Amèrica del Nord,0
2013,01,08,53,Europa Occidental,0
2013,01,08,53,Àfrica,193
2013,01,08,53,Àsia,378
2013,01,08,54,Altres Europa,1994
2013,01,08,54,Amèrica Llatina,82
2013,01,08,54,Europa Occidental,0
2013,01,08,54,Àfrica,52
2013,01,08,54,Àsia,22
2013,01,08,55,Altres Europa,7259
2013,01,08,55,Amèrica Llatina,1637
2013,01,08,55,Amèrica del Nord,0
2013,01,08,55,Europa Occidental,26
2013,01,08,55,Àfrica,913
2013,01,08,55,Àsia,585
2013,01,08,56,Altres Europa,1206
2013,01,08,56,Amèrica Llatina,35
2013,01,08,56,Amèrica del Nord,0
2013,01,08,56,Europa Occidental,0
2013,01,08,56,Àfrica,29
2013,01,08,56,Àsia,52
2013,01,09,57,Altres Europa,7259
2013,01,09,57,Amèrica Llatina,1113
2013,01,09,57,Amèrica del Nord,0
2013,01,09,57,Europa Occidental,29
2013,01,09,57,Oceania,0
2013,01,09,57,Àfrica,760
2013,01,09,57,Àsia,1176
2013,01,09,58,Altres Europa,2248
2013,01,09,58,Amèrica Llatina,59
2013,01,09,58,Europa Occidental,0
2013,01,09,58,Àfrica,56
2013,01,09,58,Àsia,15
2013,01,09,59,Altres Europa,11195
2013,01,09,59,Amèrica Llatina,724
2013,01,09,59,Amèrica del Nord,0
2013,01,09,59,Europa Occidental,15
2013,01,09,59,Àfrica,244
2013,01,09,59,Àsia,520
2013,01,09,60,Altres Europa,52654
2013,01,09,60,Amèrica Llatina,2000
2013,01,09,60,Amèrica del Nord,0
2013,01,09,60,Europa Occidental,112
2013,01,09,60,Oceania,0
2013,01,09,60,Àfrica,203
2013,01,09,60,Àsia,575
2013,01,09,61,Altres Europa,25603
2013,01,09,61,Amèrica Llatina,2190
2013,01,09,61,Amèrica del Nord,0
2013,01,09,61,Europa Occidental,54
2013,01,09,61,Oceania,0
2013,01,09,61,Àfrica,134
2013,01,09,61,Àsia,483
2013,01,09,62,Altres Europa,12437
2013,01,09,62,Amèrica Llatina,928
2013,01,09,62,Amèrica del Nord,0
2013,01,09,62,Europa Occidental,57
2013,01,09,62,Oceania,0
2013,01,09,62,Àfrica,90
2013,01,09,62,Àsia,320
2013,01,09,63,Altres Europa,19194
2013,01,09,63,Amèrica Llatina,1540
2013,01,09,63,Amèrica del Nord,0
2013,01,09,63,Europa Occidental,63
2013,01,09,63,No consta,0
2013,01,09,63,Àfrica,97
2013,01,09,63,Àsia,640
2013,01,10,64,Altres Europa,33113
2013,01,10,64,Amèrica Llatina,2720
2013,01,10,64,Amèrica del Nord,0
2013,01,10,64,Europa Occidental,376
2013,01,10,64,No consta,0
2013,01,10,64,Oceania,0
2013,01,10,64,Àfrica,402
2013,01,10,64,Àsia,772
2013,01,10,65,Altres Europa,24130
2013,01,10,65,Amèrica Llatina,1605
2013,01,10,65,Amèrica del Nord,0
2013,01,10,65,Europa Occidental,202
2013,01,10,65,No consta,0
2013,01,10,65,Oceania,0
2013,01,10,65,Àfrica,317
2013,01,10,65,Àsia,532
2013,01,10,66,Altres Europa,12463
2013,01,10,66,Amèrica Llatina,748
2013,01,10,66,Amèrica del Nord,47
2013,01,10,66,Europa Occidental,343
2013,01,10,66,No consta,0
2013,01,10,66,Oceania,0
2013,01,10,66,Àfrica,164
2013,01,10,66,Àsia,413
2013,01,10,67,Altres Europa,8454
2013,01,10,67,Amèrica Llatina,252
2013,01,10,67,Amèrica del Nord,56
2013,01,10,67,Europa Occidental,373
2013,01,10,67,Oceania,0
2013,01,10,67,Àfrica,5
2013,01,10,67,Àsia,60
2013,01,10,68,Altres Europa,28892
2013,01,10,68,Amèrica Llatina,1373
2013,01,10,68,Amèrica del Nord,24
2013,01,10,68,Europa Occidental,811
2013,01,10,68,No consta,0
2013,01,10,68,Oceania,0
2013,01,10,68,Àfrica,272
2013,01,10,68,Àsia,1035
2013,01,10,69,Altres Europa,11616
2013,01,10,69,Amèrica Llatina,481
2013,01,10,69,Amèrica del Nord,32
2013,01,10,69,Europa Occidental,353
2013,01,10,69,Oceania,0
2013,01,10,69,Àfrica,86
2013,01,10,69,Àsia,215
2013,01,10,70,Altres Europa,17850
2013,01,10,70,Amèrica Llatina,1416
2013,01,10,70,Amèrica del Nord,0
2013,01,10,70,Europa Occidental,31
2013,01,10,70,No consta,0
2013,01,10,70,Oceania,0
2013,01,10,70,Àfrica,627
2013,01,10,70,Àsia,2936
2013,01,10,71,Altres Europa,18041
2013,01,10,71,Amèrica Llatina,889
2013,01,10,71,Amèrica del Nord,5
2013,01,10,71,Europa Occidental,160
2013,01,10,71,Oceania,0
2013,01,10,71,Àfrica,232
2013,01,10,71,Àsia,478
2013,01,10,72,Altres Europa,23660
2013,01,10,72,Amèrica Llatina,1428
2013,01,10,72,Amèrica del Nord,0
2013,01,10,72,Europa Occidental,54
2013,01,10,72,No consta,0
2013,01,10,72,Àfrica,64
2013,01,10,72,Àsia,410
2013,01,10,73,Altres Europa,26503
2013,01,10,73,Amèrica Llatina,1383
2013,01,10,73,Amèrica del Nord,0
2013,01,10,73,Europa Occidental,26
2013,01,10,73,Oceania,0
2013,01,10,73,Àfrica,192
2013,01,10,73,Àsia,651
2014,01,01,01,Altres Europa,27464
2014,01,01,01,Amèrica Llatina,2828
2014,01,01,01,Amèrica del Nord,96
2014,01,01,01,Europa Occidental,1306
2014,01,01,01,No consta,0
2014,01,01,01,Oceania,0
2014,01,01,01,Àfrica,1806
2014,01,01,01,Àsia,13687
2014,01,01,02,Altres Europa,11407
2014,01,01,02,Amèrica Llatina,1108
2014,01,01,02,Amèrica del Nord,170
2014,01,01,02,Europa Occidental,1034
2014,01,01,02,No consta,0
2014,01,01,02,Oceania,0
2014,01,01,02,Àfrica,456
2014,01,01,02,Àsia,1429
2014,01,01,03,Altres Europa,12264
2014,01,01,03,Amèrica Llatina,888
2014,01,01,03,Amèrica del Nord,42
2014,01,01,03,Europa Occidental,521
2014,01,01,03,No consta,0
2014,01,01,03,Oceania,0
2014,01,01,03,Àfrica,479
2014,01,01,03,Àsia,691
2014,01,01,04,Altres Europa,16575
2014,01,01,04,Amèrica Llatina,1608
2014,01,01,04,Amèrica del Nord,212
2014,01,01,04,Europa Occidental,1376
2014,01,01,04,No consta,0
2014,01,01,04,Oceania,5
2014,01,01,04,Àfrica,982
2014,01,01,04,Àsia,1408
2014,01,02,05,Altres Europa,27018
2014,01,02,05,Amèrica Llatina,1725
2014,01,02,05,Amèrica del Nord,10
2014,01,02,05,Europa Occidental,817
2014,01,02,05,No consta,0
2014,01,02,05,Oceania,0
2014,01,02,05,Àfrica,156
2014,01,02,05,Àsia,1350
2014,01,02,06,Altres Europa,44434
2014,01,02,06,Amèrica Llatina,3640
2014,01,02,06,Amèrica del Nord,23
2014,01,02,06,Europa Occidental,731
2014,01,02,06,No consta,5
2014,01,02,06,Oceania,0
2014,01,02,06,Àfrica,264
2014,01,02,06,Àsia,1483
2014,01,02,07,Altres Europa,37779
2014,01,02,07,Amèrica Llatina,2042
2014,01,02,07,Amèrica del Nord,229
2014,01,02,07,Europa Occidental,1711
2014,01,02,07,No consta,0
2014,01,02,07,Oceania,0
2014,01,02,07,Àfrica,95
2014,01,02,07,Àsia,857
2014,01,02,08,Altres Europa,36180
2014,01,02,08,Amèrica Llatina,2432
2014,01,02,08,Amèrica del Nord,162
2014,01,02,08,Europa Occidental,1163
2014,01,02,08,No consta,0
2014,01,02,08,Oceania,0
2014,01,02,08,Àfrica,61
2014,01,02,08,Àsia,1185
2014,01,02,09,Altres Europa,50247
2014,01,02,09,Amèrica Llatina,3414
2014,01,02,09,Amèrica del Nord,36
2014,01,02,09,Europa Occidental,916
2014,01,02,09,No consta,0
2014,01,02,09,Oceania,0
2014,01,02,09,Àfrica,173
2014,01,02,09,Àsia,1907
2014,01,02,10,Altres Europa,32345
2014,01,02,10,Amèrica Llatina,2153
2014,01,02,10,Amèrica del Nord,18
2014,01,02,10,Europa Occidental,819
2014,01,02,10,No consta,0
2014,01,02,10,Oceania,0
2014,01,02,10,Àfrica,183
2014,01,02,10,Àsia,2067
2014,01,03,11,Altres Europa,30639
2014,01,03,11,Amèrica Llatina,2914
2014,01,03,11,Amèrica del Nord,10
2014,01,03,11,Europa Occidental,875
2014,01,03,11,No consta,0
2014,01,03,11,Oceania,0
2014,01,03,11,Àfrica,983
2014,01,03,11,Àsia,4485
2014,01,03,12,Altres Europa,1038
2014,01,03,12,Amèrica Llatina,44
2014,01,03,12,Amèrica del Nord,0
2014,01,03,12,Europa Occidental,0
2014,01,03,12,Àfrica,23
2014,01,03,12,Àsia,18
2014,01,03,13,Altres Europa,26692
2014,01,03,13,Amèrica Llatina,1480
2014,01,03,13,Amèrica del Nord,0
2014,01,03,13,Europa Occidental,54
2014,01,03,13,No consta,0
2014,01,03,13,Àfrica,337
2014,01,03,13,Àsia,1130
2014,01,03,14,Altres Europa,8934
2014,01,03,14,Amèrica Llatina,610
2014,01,03,14,Amèrica del Nord,0
2014,01,03,14,Europa Occidental,174
2014,01,03,14,Àfrica,98
2014,01,03,14,Àsia,379
2014,01,03,15,Altres Europa,13016
2014,01,03,15,Amèrica Llatina,1154
2014,01,03,15,Amèrica del Nord,0
2014,01,03,15,Europa Occidental,234
2014,01,03,15,No consta,0
2014,01,03,15,Oceania,0
2014,01,03,15,Àfrica,188
2014,01,03,15,Àsia,890
2014,01,03,16,Altres Europa,16383
2014,01,03,16,Amèrica Llatina,959
2014,01,03,16,Amèrica del Nord,0
2014,01,03,16,Europa Occidental,114
2014,01,03,16,No consta,0
2014,01,03,16,Oceania,0
2014,01,03,16,Àfrica,166
2014,01,03,16,Àsia,452
2014,01,03,17,Altres Europa,20661
2014,01,03,17,Amèrica Llatina,1980
2014,01,03,17,Amèrica del Nord,0
2014,01,03,17,Europa Occidental,148
2014,01,03,17,No consta,0
2014,01,03,17,Àfrica,191
2014,01,03,17,Àsia,799
2014,01,03,18,Altres Europa,35194
2014,01,03,18,Amèrica Llatina,2693
2014,01,03,18,Amèrica del Nord,5
2014,01,03,18,Europa Occidental,480
2014,01,03,18,No consta,0
2014,01,03,18,Oceania,0
2014,01,03,18,Àfrica,436
2014,01,03,18,Àsia,1372
2014,01,04,19,Altres Europa,42199
2014,01,04,19,Amèrica Llatina,1496
2014,01,04,19,Amèrica del Nord,19
2014,01,04,19,Europa Occidental,491
2014,01,04,19,No consta,0
2014,01,04,19,Oceania,0
2014,01,04,19,Àfrica,103
2014,01,04,19,Àsia,821
2014,01,04,20,Altres Europa,21537
2014,01,04,20,Amèrica Llatina,1145
2014,01,04,20,Amèrica del Nord,5
2014,01,04,20,Europa Occidental,159
2014,01,04,20,No consta,0
2014,01,04,20,Oceania,0
2014,01,04,20,Àfrica,54
2014,01,04,20,Àsia,258
2014,01,04,21,Altres Europa,10339
2014,01,04,21,Amèrica Llatina,346
2014,01,04,21,Amèrica del Nord,28
2014,01,04,21,Europa Occidental,587
2014,01,04,21,No consta,0
2014,01,04,21,Àfrica,33
2014,01,04,21,Àsia,169
2014,01,05,22,Altres Europa,4165
2014,01,05,22,Amèrica Llatina,98
2014,01,05,22,Amèrica del Nord,20
2014,01,05,22,Europa Occidental,168
2014,01,05,22,Àfrica,0
2014,01,05,22,Àsia,13
2014,01,05,23,Altres Europa,22457
2014,01,05,23,Amèrica Llatina,406
2014,01,05,23,Amèrica del Nord,101
2014,01,05,23,Europa Occidental,868
2014,01,05,23,No consta,0
2014,01,05,23,Oceania,0
2014,01,05,23,Àfrica,60
2014,01,05,23,Àsia,254
2014,01,05,24,Altres Europa,14909
2014,01,05,24,Amèrica Llatina,291
2014,01,05,24,Amèrica del Nord,230
2014,01,05,24,Europa Occidental,299
2014,01,05,24,Oceania,0
2014,01,05,24,Àfrica,0
2014,01,05,24,Àsia,168
2014,01,05,25,Altres Europa,23331
2014,01,05,25,Amèrica Llatina,645
2014,01,05,25,Amèrica del Nord,38
2014,01,05,25,Europa Occidental,454
2014,01,05,25,No consta,0
2014,01,05,25,Oceania,0
2014,01,05,25,Àfrica,80
2014,01,05,25,Àsia,276
2014,01,05,26,Altres Europa,42685
2014,01,05,26,Amèrica Llatina,1314
2014,01,05,26,Amèrica del Nord,173
2014,01,05,26,Europa Occidental,1021
2014,01,05,26,No consta,0
2014,01,05,26,Oceania,0
2014,01,05,26,Àfrica,20
2014,01,05,26,Àsia,401
2014,01,05,27,Altres Europa,26296
2014,01,05,27,Amèrica Llatina,1079
2014,01,05,27,Amèrica del Nord,55
2014,01,05,27,Europa Occidental,636
2014,01,05,27,No consta,0
2014,01,05,27,Oceania,0
2014,01,05,27,Àfrica,89
2014,01,05,27,Àsia,150
2014,01,06,28,Altres Europa,14062
2014,01,06,28,Amèrica Llatina,692
2014,01,06,28,Amèrica del Nord,0
2014,01,06,28,Europa Occidental,278
2014,01,06,28,No consta,0
2014,01,06,28,Oceania,0
2014,01,06,28,Àfrica,15
2014,01,06,28,Àsia,161
2014,01,06,29,Altres Europa,6447
2014,01,06,29,Amèrica Llatina,381
2014,01,06,29,Amèrica del Nord,6
2014,01,06,29,Europa Occidental,119
2014,01,06,29,Oceania,0
2014,01,06,29,Àfrica,82
2014,01,06,29,Àsia,65
2014,01,06,30,Altres Europa,12118
2014,01,06,30,Amèrica Llatina,420
2014,01,06,30,Amèrica del Nord,0
2014,01,06,30,Europa Occidental,184
2014,01,06,30,No consta,0
2014,01,06,30,Oceania,0
2014,01,06,30,Àfrica,59
2014,01,06,30,Àsia,67
2014,01,06,31,Altres Europa,44193
2014,01,06,31,Amèrica Llatina,2406
2014,01,06,31,Amèrica del Nord,166
2014,01,06,31,Europa Occidental,1569
2014,01,06,31,No consta,0
2014,01,06,31,Oceania,0
2014,01,06,31,Àfrica,240
2014,01,06,31,Àsia,948
2014,01,06,32,Altres Europa,30891
2014,01,06,32,Amèrica Llatina,1310
2014,01,06,32,Amèrica del Nord,25
2014,01,06,32,Europa Occidental,485
2014,01,06,32,No consta,0
2014,01,06,32,Oceania,0
2014,01,06,32,Àfrica,109
2014,01,06,32,Àsia,600
2014,01,07,33,Altres Europa,22962
2014,01,07,33,Amèrica Llatina,1387
2014,01,07,33,Amèrica del Nord,0
2014,01,07,33,Europa Occidental,201
2014,01,07,33,No consta,0
2014,01,07,33,Oceania,0
2014,01,07,33,Àfrica,50
2014,01,07,33,Àsia,443
2014,01,07,34,Altres Europa,7983
2014,01,07,34,Amèrica Llatina,409
2014,01,07,34,Amèrica del Nord,5
2014,01,07,34,Europa Occidental,108
2014,01,07,34,No consta,0
2014,01,07,34,Oceania,0
2014,01,07,34,Àfrica,54
2014,01,07,34,Àsia,141
2014,01,07,35,Altres Europa,31575
2014,01,07,35,Amèrica Llatina,2328
2014,01,07,35,Amèrica del Nord,0
2014,01,07,35,Europa Occidental,307
2014,01,07,35,No consta,0
2014,01,07,35,Oceania,0
2014,01,07,35,Àfrica,247
2014,01,07,35,Àsia,444
2014,01,07,36,Altres Europa,9020
2014,01,07,36,Amèrica Llatina,193
2014,01,07,36,Amèrica del Nord,0
2014,01,07,36,Europa Occidental,39
2014,01,07,36,Àfrica,22
2014,01,07,36,Àsia,13
2014,01,07,37,Altres Europa,28124
2014,01,07,37,Amèrica Llatina,2122
2014,01,07,37,Amèrica del Nord,0
2014,01,07,37,Europa Occidental,102
2014,01,07,37,Àfrica,344
2014,01,07,37,Àsia,510
2014,01,07,38,Altres Europa,10254
2014,01,07,38,Amèrica Llatina,704
2014,01,07,38,Amèrica del Nord,0
2014,01,07,38,Europa Occidental,45
2014,01,07,38,No consta,0
2014,01,07,38,Àfrica,70
2014,01,07,38,Àsia,156
2014,01,07,39,Altres Europa,6186
2014,01,07,39,Amèrica Llatina,393
2014,01,07,39,Amèrica del Nord,0
2014,01,07,39,Europa Occidental,25
2014,01,07,39,No consta,0
2014,01,07,39,Àfrica,54
2014,01,07,39,Àsia,60
2014,01,07,40,Altres Europa,4587
2014,01,07,40,Amèrica Llatina,290
2014,01,07,40,Amèrica del Nord,0
2014,01,07,40,Europa Occidental,5
2014,01,07,40,Àfrica,26
2014,01,07,40,Àsia,38
2014,01,07,41,Altres Europa,5122
2014,01,07,41,Amèrica Llatina,247
2014,01,07,41,Amèrica del Nord,0
2014,01,07,41,Europa Occidental,19
2014,01,07,41,Oceania,0
2014,01,07,41,Àfrica,6
2014,01,07,41,Àsia,14
2014,01,07,42,Altres Europa,419
2014,01,07,42,Amèrica Llatina,36
2014,01,07,42,Europa Occidental,0
2014,01,07,42,Àfrica,0
2014,01,07,42,Àsia,53
2014,01,07,43,Altres Europa,24266
2014,01,07,43,Amèrica Llatina,1179
2014,01,07,43,Amèrica del Nord,5
2014,01,07,43,Europa Occidental,54
2014,01,07,43,Oceania,0
2014,01,07,43,Àfrica,183
2014,01,07,43,Àsia,371
2014,01,08,44,Altres Europa,22611
2014,01,08,44,Amèrica Llatina,1678
2014,01,08,44,Amèrica del Nord,0
2014,01,08,44,Europa Occidental,52
2014,01,08,44,No consta,0
2014,01,08,44,Oceania,0
2014,01,08,44,Àfrica,98
2014,01,08,44,Àsia,505
2014,01,08,45,Altres Europa,21137
2014,01,08,45,Amèrica Llatina,1874
2014,01,08,45,Amèrica del Nord,0
2014,01,08,45,Europa Occidental,15
2014,01,08,45,No consta,0
2014,01,08,45,Oceania,0
2014,01,08,45,Àfrica,287
2014,01,08,45,Àsia,632
2014,01,08,46,Altres Europa,12238
2014,01,08,46,Amèrica Llatina,2120
2014,01,08,46,Amèrica del Nord,0
2014,01,08,46,Europa Occidental,24
2014,01,08,46,Àfrica,219
2014,01,08,46,Àsia,605
2014,01,08,47,Altres Europa,2138
2014,01,08,47,Amèrica Llatina,57
2014,01,08,47,Amèrica del Nord,0
2014,01,08,47,Europa Occidental,0
2014,01,08,47,Àfrica,37
