Data_Referencia,Codi_Ciutat,Codi_Districte,Codi_Barri,Domicili,Valor
1997,01,07,37,Altres domicilis amb una o més persones menors de 18 anys,1402
1997,01,07,37,Dues persones de 18 a 64 anys,1433
1997,01,07,37,Dues persones de 65 anys i més,836
1997,01,07,37,Dues persones o més totes majors de 18 anys,3188
1997,01,07,37,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,29
1997,01,07,37,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,167
1997,01,07,37,Dues persones: una de 18-64 anys i l'altra de 65 i més,561
1997,01,07,37,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,2120
1997,01,07,37,Un home de 18 a 64 anys,410
1997,01,07,37,Un home de 65 anys i més,136
1997,01,07,37,Una dona de 18 a 64 anys,398
1997,01,07,37,Una dona de 65 anys i més,741
1997,01,07,38,Altres domicilis amb una o més persones menors de 18 anys,427
1997,01,07,38,Dues persones de 18 a 64 anys,523
1997,01,07,38,Dues persones de 65 anys i més,287
1997,01,07,38,Dues persones o més totes majors de 18 anys,1061
1997,01,07,38,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,16
1997,01,07,38,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,72
1997,01,07,38,Dues persones: una de 18-64 anys i l'altra de 65 i més,216
1997,01,07,38,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,713
1997,01,07,38,Un home de 18 a 64 anys,183
1997,01,07,38,Un home de 65 anys i més,54
1997,01,07,38,Una dona de 18 a 64 anys,161
1997,01,07,38,Una dona de 65 anys i més,270
1997,01,07,39,Altres domicilis amb una o més persones menors de 18 anys,256
1997,01,07,39,Dues persones de 18 a 64 anys,335
1997,01,07,39,Dues persones de 65 anys i més,233
1997,01,07,39,Dues persones o més totes majors de 18 anys,727
1997,01,07,39,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,6
1997,01,07,39,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,48
1997,01,07,39,Dues persones: una de 18-64 anys i l'altra de 65 i més,148
1997,01,07,39,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,368
1997,01,07,39,Un home de 18 a 64 anys,81
1997,01,07,39,Un home de 65 anys i més,45
1997,01,07,39,Una dona de 18 a 64 anys,129
1997,01,07,39,Una dona de 65 anys i més,159
1997,01,07,40,Altres domicilis amb una o més persones menors de 18 anys,92
1997,01,07,40,Dues persones de 18 a 64 anys,257
1997,01,07,40,Dues persones de 65 anys i més,223
1997,01,07,40,Dues persones o més totes majors de 18 anys,575
1997,01,07,40,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,2
1997,01,07,40,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,29
1997,01,07,40,Dues persones: una de 18-64 anys i l'altra de 65 i més,170
1997,01,07,40,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,169
1997,01,07,40,Un home de 18 a 64 anys,78
1997,01,07,40,Un home de 65 anys i més,50
1997,01,07,40,Una dona de 18 a 64 anys,81
1997,01,07,40,Una dona de 65 anys i més,202
1997,01,07,41,Altres domicilis amb una o més persones menors de 18 anys,166
1997,01,07,41,Dues persones de 18 a 64 anys,278
1997,01,07,41,Dues persones de 65 anys i més,81
1997,01,07,41,Dues persones o més totes majors de 18 anys,493
1997,01,07,41,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,8
1997,01,07,41,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,34
1997,01,07,41,Dues persones: una de 18-64 anys i l'altra de 65 i més,74
1997,01,07,41,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,425
1997,01,07,41,Un home de 18 a 64 anys,106
1997,01,07,41,Un home de 65 anys i més,21
1997,01,07,41,Una dona de 18 a 64 anys,110
1997,01,07,41,Una dona de 65 anys i més,108
1997,01,07,42,Altres domicilis amb una o més persones menors de 18 anys,21
1997,01,07,42,Dues persones de 18 a 64 anys,18
1997,01,07,42,Dues persones de 65 anys i més,20
1997,01,07,42,Dues persones o més totes majors de 18 anys,35
1997,01,07,42,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,1
1997,01,07,42,Dues persones: una de 18-64 anys i l'altra de 65 i més,12
1997,01,07,42,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,21
1997,01,07,42,Un home de 18 a 64 anys,7
1997,01,07,42,Un home de 65 anys i més,12
1997,01,07,42,Una dona de 18 a 64 anys,5
1997,01,07,42,Una dona de 65 anys i més,15
1997,01,07,43,Altres domicilis amb una o més persones menors de 18 anys,936
1997,01,07,43,Dues persones de 18 a 64 anys,1071
1997,01,07,43,Dues persones de 65 anys i més,828
1997,01,07,43,Dues persones o més totes majors de 18 anys,2554
1997,01,07,43,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,27
1997,01,07,43,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,148
1997,01,07,43,Dues persones: una de 18-64 anys i l'altra de 65 i més,555
1997,01,07,43,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1551
1997,01,07,43,Un home de 18 a 64 anys,352
1997,01,07,43,Un home de 65 anys i més,142
1997,01,07,43,Una dona de 18 a 64 anys,397
1997,01,07,43,Una dona de 65 anys i més,761
1997,01,08,44,Altres domicilis amb una o més persones menors de 18 anys,795
1997,01,08,44,Dues persones de 18 a 64 anys,1128
1997,01,08,44,Dues persones de 65 anys i més,888
1997,01,08,44,Dues persones o més totes majors de 18 anys,2373
1997,01,08,44,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,17
1997,01,08,44,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,171
1997,01,08,44,Dues persones: una de 18-64 anys i l'altra de 65 i més,498
1997,01,08,44,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1563
1997,01,08,44,Un home de 18 a 64 anys,319
1997,01,08,44,Un home de 65 anys i més,162
1997,01,08,44,Una dona de 18 a 64 anys,409
1997,01,08,44,Una dona de 65 anys i més,800
1997,01,08,45,Altres domicilis amb una o més persones menors de 18 anys,784
1997,01,08,45,Dues persones de 18 a 64 anys,1152
1997,01,08,45,Dues persones de 65 anys i més,805
1997,01,08,45,Dues persones o més totes majors de 18 anys,2482
1997,01,08,45,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,22
1997,01,08,45,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,123
1997,01,08,45,Dues persones: una de 18-64 anys i l'altra de 65 i més,545
1997,01,08,45,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1304
1997,01,08,45,Un home de 18 a 64 anys,323
1997,01,08,45,Un home de 65 anys i més,124
1997,01,08,45,Una dona de 18 a 64 anys,361
1997,01,08,45,Una dona de 65 anys i més,671
1997,01,08,46,Altres domicilis amb una o més persones menors de 18 anys,340
1997,01,08,46,Dues persones de 18 a 64 anys,646
1997,01,08,46,Dues persones de 65 anys i més,935
1997,01,08,46,Dues persones o més totes majors de 18 anys,1448
1997,01,08,46,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,9
1997,01,08,46,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,89
1997,01,08,46,Dues persones: una de 18-64 anys i l'altra de 65 i més,529
1997,01,08,46,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,696
1997,01,08,46,Un home de 18 a 64 anys,215
1997,01,08,46,Un home de 65 anys i més,140
1997,01,08,46,Una dona de 18 a 64 anys,269
1997,01,08,46,Una dona de 65 anys i més,706
1997,01,08,47,Altres domicilis amb una o més persones menors de 18 anys,117
1997,01,08,47,Dues persones de 18 a 64 anys,63
1997,01,08,47,Dues persones de 65 anys i més,64
1997,01,08,47,Dues persones o més totes majors de 18 anys,210
1997,01,08,47,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,3
1997,01,08,47,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,14
1997,01,08,47,Dues persones: una de 18-64 anys i l'altra de 65 i més,87
1997,01,08,47,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,105
1997,01,08,47,Un home de 18 a 64 anys,20
1997,01,08,47,Un home de 65 anys i més,11
1997,01,08,47,Una dona de 18 a 64 anys,18
1997,01,08,47,Una dona de 65 anys i més,45
1997,01,08,48,Altres domicilis amb una o més persones menors de 18 anys,636
1997,01,08,48,Dues persones de 18 a 64 anys,644
1997,01,08,48,Dues persones de 65 anys i més,513
1997,01,08,48,Dues persones o més totes majors de 18 anys,1834
1997,01,08,48,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,10
1997,01,08,48,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,89
1997,01,08,48,Dues persones: una de 18-64 anys i l'altra de 65 i més,340
1997,01,08,48,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,864
1997,01,08,48,Un home de 18 a 64 anys,143
1997,01,08,48,Un home de 65 anys i més,86
1997,01,08,48,Una dona de 18 a 64 anys,194
1997,01,08,48,Una dona de 65 anys i més,323
1997,01,08,49,Altres domicilis amb una o més persones menors de 18 anys,447
1997,01,08,49,Dues persones de 18 a 64 anys,275
1997,01,08,49,Dues persones de 65 anys i més,148
1997,01,08,49,Dues persones o més totes majors de 18 anys,722
1997,01,08,49,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,6
1997,01,08,49,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,62
1997,01,08,49,Dues persones: una de 18-64 anys i l'altra de 65 i més,127
1997,01,08,49,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,643
1997,01,08,49,Un home de 18 a 64 anys,72
1997,01,08,49,Un home de 65 anys i més,32
1997,01,08,49,Una dona de 18 a 64 anys,65
1997,01,08,49,Una dona de 65 anys i més,147
1997,01,08,50,Altres domicilis amb una o més persones menors de 18 anys,699
1997,01,08,50,Dues persones de 18 a 64 anys,592
1997,01,08,50,Dues persones de 65 anys i més,403
1997,01,08,50,Dues persones o més totes majors de 18 anys,1331
1997,01,08,50,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,18
1997,01,08,50,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,73
1997,01,08,50,Dues persones: una de 18-64 anys i l'altra de 65 i més,299
1997,01,08,50,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1058
1997,01,08,50,Un home de 18 a 64 anys,203
1997,01,08,50,Un home de 65 anys i més,91
1997,01,08,50,Una dona de 18 a 64 anys,153
1997,01,08,50,Una dona de 65 anys i més,365
1997,01,08,51,Altres domicilis amb una o més persones menors de 18 anys,452
1997,01,08,51,Dues persones de 18 a 64 anys,578
1997,01,08,51,Dues persones de 65 anys i més,461
1997,01,08,51,Dues persones o més totes majors de 18 anys,1207
1997,01,08,51,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,15
1997,01,08,51,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,73
1997,01,08,51,Dues persones: una de 18-64 anys i l'altra de 65 i més,311
1997,01,08,51,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,736
1997,01,08,51,Un home de 18 a 64 anys,196
1997,01,08,51,Un home de 65 anys i més,98
1997,01,08,51,Una dona de 18 a 64 anys,201
1997,01,08,51,Una dona de 65 anys i més,461
1997,01,08,52,Altres domicilis amb una o més persones menors de 18 anys,1001
1997,01,08,52,Dues persones de 18 a 64 anys,1306
1997,01,08,52,Dues persones de 65 anys i més,813
1997,01,08,52,Dues persones o més totes majors de 18 anys,2768
1997,01,08,52,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,30
1997,01,08,52,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,125
1997,01,08,52,Dues persones: una de 18-64 anys i l'altra de 65 i més,486
1997,01,08,52,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1733
1997,01,08,52,Un home de 18 a 64 anys,328
1997,01,08,52,Un home de 65 anys i més,144
1997,01,08,52,Una dona de 18 a 64 anys,330
1997,01,08,52,Una dona de 65 anys i més,620
1997,01,08,53,Altres domicilis amb una o més persones menors de 18 anys,273
1997,01,08,53,Dues persones de 18 a 64 anys,245
1997,01,08,53,Dues persones de 65 anys i més,425
1997,01,08,53,Dues persones o més totes majors de 18 anys,621
1997,01,08,53,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,10
1997,01,08,53,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,35
1997,01,08,53,Dues persones: una de 18-64 anys i l'altra de 65 i més,274
1997,01,08,53,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,349
1997,01,08,53,Un home de 18 a 64 anys,100
1997,01,08,53,Un home de 65 anys i més,108
1997,01,08,53,Una dona de 18 a 64 anys,95
1997,01,08,53,Una dona de 65 anys i més,477
1997,01,08,54,Altres domicilis amb una o més persones menors de 18 anys,164
1997,01,08,54,Dues persones de 18 a 64 anys,58
1997,01,08,54,Dues persones de 65 anys i més,45
1997,01,08,54,Dues persones o més totes majors de 18 anys,130
1997,01,08,54,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,1
1997,01,08,54,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,14
1997,01,08,54,Dues persones: una de 18-64 anys i l'altra de 65 i més,34
1997,01,08,54,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,135
1997,01,08,54,Un home de 18 a 64 anys,32
1997,01,08,54,Un home de 65 anys i més,9
1997,01,08,54,Una dona de 18 a 64 anys,12
1997,01,08,54,Una dona de 65 anys i més,26
1997,01,08,55,Altres domicilis amb una o més persones menors de 18 anys,437
1997,01,08,55,Dues persones de 18 a 64 anys,396
1997,01,08,55,Dues persones de 65 anys i més,186
1997,01,08,55,Dues persones o més totes majors de 18 anys,902
1997,01,08,55,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,7
1997,01,08,55,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,55
1997,01,08,55,Dues persones: una de 18-64 anys i l'altra de 65 i més,139
1997,01,08,55,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,610
1997,01,08,55,Un home de 18 a 64 anys,110
1997,01,08,55,Un home de 65 anys i més,52
1997,01,08,55,Una dona de 18 a 64 anys,91
1997,01,08,55,Una dona de 65 anys i més,173
1997,01,08,56,Altres domicilis amb una o més persones menors de 18 anys,44
1997,01,08,56,Dues persones de 18 a 64 anys,22
1997,01,08,56,Dues persones de 65 anys i més,13
1997,01,08,56,Dues persones o més totes majors de 18 anys,49
1997,01,08,56,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,2
1997,01,08,56,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,8
1997,01,08,56,Dues persones: una de 18-64 anys i l'altra de 65 i més,10
1997,01,08,56,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,30
1997,01,08,56,Un home de 18 a 64 anys,11
1997,01,08,56,Un home de 65 anys i més,5
1997,01,08,56,Una dona de 18 a 64 anys,7
1997,01,08,56,Una dona de 65 anys i més,11
1997,01,09,57,Altres domicilis amb una o més persones menors de 18 anys,360
1997,01,09,57,Dues persones de 18 a 64 anys,284
1997,01,09,57,Dues persones de 65 anys i més,202
1997,01,09,57,Dues persones o més totes majors de 18 anys,680
1997,01,09,57,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,6
1997,01,09,57,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,36
1997,01,09,57,Dues persones: una de 18-64 anys i l'altra de 65 i més,127
1997,01,09,57,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,524
1997,01,09,57,Un home de 18 a 64 anys,107
1997,01,09,57,Un home de 65 anys i més,44
1997,01,09,57,Una dona de 18 a 64 anys,93
1997,01,09,57,Una dona de 65 anys i més,178
1997,01,09,58,Altres domicilis amb una o més persones menors de 18 anys,145
1997,01,09,58,Dues persones de 18 a 64 anys,61
1997,01,09,58,Dues persones de 65 anys i més,54
1997,01,09,58,Dues persones o més totes majors de 18 anys,149
1997,01,09,58,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,2
1997,01,09,58,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,17
1997,01,09,58,Dues persones: una de 18-64 anys i l'altra de 65 i més,74
1997,01,09,58,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,110
1997,01,09,58,Un home de 18 a 64 anys,25
1997,01,09,58,Un home de 65 anys i més,18
1997,01,09,58,Una dona de 18 a 64 anys,19
1997,01,09,58,Una dona de 65 anys i més,58
1997,01,09,59,Altres domicilis amb una o més persones menors de 18 anys,397
1997,01,09,59,Dues persones de 18 a 64 anys,422
1997,01,09,59,Dues persones de 65 anys i més,269
1997,01,09,59,Dues persones o més totes majors de 18 anys,958
1997,01,09,59,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,9
1997,01,09,59,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,71
1997,01,09,59,Dues persones: una de 18-64 anys i l'altra de 65 i més,216
