Data_Referencia,Codi_Ciutat,Codi_Districte,Codi_Barri,Edat,Valor
2010,01,05,23,50-59 anys,2825
2010,01,05,23,60-69 anys,2469
2010,01,05,23,>70 anys,3397
2010,01,05,24,0-9 anys,1924
2010,01,05,24,10-19 anys,1764
2010,01,05,24,20-29 anys,1760
2010,01,05,24,30-39 anys,2142
2010,01,05,24,40-49 anys,2250
2010,01,05,24,50-59 anys,1924
2010,01,05,24,60-69 anys,1763
2010,01,05,24,>70 anys,1921
2010,01,05,25,0-9 anys,2541
2010,01,05,25,10-19 anys,2495
2010,01,05,25,20-29 anys,3330
2010,01,05,25,30-39 anys,3915
2010,01,05,25,40-49 anys,3550
2010,01,05,25,50-59 anys,3096
2010,01,05,25,60-69 anys,2688
2010,01,05,25,>70 anys,3746
2010,01,05,26,0-9 anys,4578
2010,01,05,26,10-19 anys,4451
2010,01,05,26,20-29 anys,5129
2010,01,05,26,30-39 anys,6563
2010,01,05,26,40-49 anys,6778
2010,01,05,26,50-59 anys,5631
2010,01,05,26,60-69 anys,5288
2010,01,05,26,>70 anys,7308
2010,01,05,27,0-9 anys,2680
2010,01,05,27,10-19 anys,2462
2010,01,05,27,20-29 anys,3602
2010,01,05,27,30-39 anys,4778
2010,01,05,27,40-49 anys,4105
2010,01,05,27,50-59 anys,3627
2010,01,05,27,60-69 anys,3300
2010,01,05,27,>70 anys,3830
2010,01,06,28,0-9 anys,1352
2010,01,06,28,10-19 anys,1172
2010,01,06,28,20-29 anys,1859
2010,01,06,28,30-39 anys,2624
2010,01,06,28,40-49 anys,2167
2010,01,06,28,50-59 anys,1917
2010,01,06,28,60-69 anys,1902
2010,01,06,28,>70 anys,2232
2010,01,06,29,0-9 anys,657
2010,01,06,29,10-19 anys,563
2010,01,06,29,20-29 anys,849
2010,01,06,29,30-39 anys,1420
2010,01,06,29,40-49 anys,1065
2010,01,06,29,50-59 anys,896
2010,01,06,29,60-69 anys,827
2010,01,06,29,>70 anys,827
2010,01,06,30,0-9 anys,1036
2010,01,06,30,10-19 anys,998
2010,01,06,30,20-29 anys,1767
2010,01,06,30,30-39 anys,2222
2010,01,06,30,40-49 anys,1668
2010,01,06,30,50-59 anys,1747
2010,01,06,30,60-69 anys,1721
2010,01,06,30,>70 anys,1906
2010,01,06,31,0-9 anys,3870
2010,01,06,31,10-19 anys,2864
2010,01,06,31,20-29 anys,7596
2010,01,06,31,30-39 anys,11676
2010,01,06,31,40-49 anys,7501
2010,01,06,31,50-59 anys,5733
2010,01,06,31,60-69 anys,4631
2010,01,06,31,>70 anys,7585
2010,01,06,32,0-9 anys,2632
2010,01,06,32,10-19 anys,2501
2010,01,06,32,20-29 anys,4346
2010,01,06,32,30-39 anys,5859
2010,01,06,32,40-49 anys,4835
2010,01,06,32,50-59 anys,4561
2010,01,06,32,60-69 anys,4163
2010,01,06,32,>70 anys,5172
2010,01,07,33,0-9 anys,1812
2010,01,07,33,10-19 anys,1865
2010,01,07,33,20-29 anys,3216
2010,01,07,33,30-39 anys,4339
2010,01,07,33,40-49 anys,3723
2010,01,07,33,50-59 anys,3267
2010,01,07,33,60-69 anys,2908
2010,01,07,33,>70 anys,4502
2010,01,07,34,0-9 anys,732
2010,01,07,34,10-19 anys,693
2010,01,07,34,20-29 anys,1191
2010,01,07,34,30-39 anys,1517
2010,01,07,34,40-49 anys,1359
2010,01,07,34,50-59 anys,1090
2010,01,07,34,60-69 anys,1059
2010,01,07,34,>70 anys,1342
2010,01,07,35,0-9 anys,2834
2010,01,07,35,10-19 anys,2616
2010,01,07,35,20-29 anys,4289
2010,01,07,35,30-39 anys,6253
2010,01,07,35,40-49 anys,5177
2010,01,07,35,50-59 anys,4382
2010,01,07,35,60-69 anys,4149
2010,01,07,35,>70 anys,5499
2010,01,07,36,0-9 anys,925
2010,01,07,36,10-19 anys,827
2010,01,07,36,20-29 anys,991
2010,01,07,36,30-39 anys,1456
2010,01,07,36,40-49 anys,1392
2010,01,07,36,50-59 anys,1362
2010,01,07,36,60-69 anys,1268
2010,01,07,36,>70 anys,1193
2010,01,07,37,0-9 anys,2917
2010,01,07,37,10-19 anys,2578
2010,01,07,37,20-29 anys,3916
2010,01,07,37,30-39 anys,5970
2010,01,07,37,40-49 anys,4747
2010,01,07,37,50-59 anys,3508
2010,01,07,37,60-69 anys,4058
2010,01,07,37,>70 anys,4216
2010,01,07,38,0-9 anys,1035
2010,01,07,38,10-19 anys,928
2010,01,07,38,20-29 anys,1431
2010,01,07,38,30-39 anys,2213
2010,01,07,38,40-49 anys,1771
2010,01,07,38,50-59 anys,1388
2010,01,07,38,60-69 anys,1377
2010,01,07,38,>70 anys,1563
2010,01,07,39,0-9 anys,533
2010,01,07,39,10-19 anys,552
2010,01,07,39,20-29 anys,801
2010,01,07,39,30-39 anys,1110
2010,01,07,39,40-49 anys,1058
2010,01,07,39,50-59 anys,760
2010,01,07,39,60-69 anys,813
2010,01,07,39,>70 anys,1397
2010,01,07,40,0-9 anys,421
2010,01,07,40,10-19 anys,311
2010,01,07,40,20-29 anys,358
2010,01,07,40,30-39 anys,794
2010,01,07,40,40-49 anys,855
2010,01,07,40,50-59 anys,353
2010,01,07,40,60-69 anys,484
2010,01,07,40,>70 anys,1528
2010,01,07,41,0-9 anys,467
2010,01,07,41,10-19 anys,475
2010,01,07,41,20-29 anys,567
2010,01,07,41,30-39 anys,810
2010,01,07,41,40-49 anys,901
2010,01,07,41,50-59 anys,707
2010,01,07,41,60-69 anys,803
2010,01,07,41,>70 anys,760
2010,01,07,42,0-9 anys,26
2010,01,07,42,10-19 anys,26
2010,01,07,42,20-29 anys,34
2010,01,07,42,30-39 anys,76
2010,01,07,42,40-49 anys,72
2010,01,07,42,50-59 anys,30
2010,01,07,42,60-69 anys,29
2010,01,07,42,>70 anys,63
2010,01,07,43,0-9 anys,2214
2010,01,07,43,10-19 anys,1967
2010,01,07,43,20-29 anys,3498
2010,01,07,43,30-39 anys,4593
2010,01,07,43,40-49 anys,4009
2010,01,07,43,50-59 anys,3264
2010,01,07,43,60-69 anys,3396
2010,01,07,43,>70 anys,4356
2010,01,08,44,0-9 anys,2007
2010,01,08,44,10-19 anys,1992
2010,01,08,44,20-29 anys,2959
2010,01,08,44,30-39 anys,4022
2010,01,08,44,40-49 anys,3754
2010,01,08,44,50-59 anys,3268
2010,01,08,44,60-69 anys,3030
2010,01,08,44,>70 anys,4231
2010,01,08,45,0-9 anys,1900
2010,01,08,45,10-19 anys,1655
2010,01,08,45,20-29 anys,3158
2010,01,08,45,30-39 anys,4581
2010,01,08,45,40-49 anys,3560
2010,01,08,45,50-59 anys,2618
2010,01,08,45,60-69 anys,3099
2010,01,08,45,>70 anys,4207
2010,01,08,46,0-9 anys,1298
2010,01,08,46,10-19 anys,1204
2010,01,08,46,20-29 anys,1842
2010,01,08,46,30-39 anys,2485
2010,01,08,46,40-49 anys,2281
2010,01,08,46,50-59 anys,1416
2010,01,08,46,60-69 anys,1094
2010,01,08,46,>70 anys,3517
2010,01,08,47,0-9 anys,158
2010,01,08,47,10-19 anys,212
2010,01,08,47,20-29 anys,266
2010,01,08,47,30-39 anys,296
2010,01,08,47,40-49 anys,342
2010,01,08,47,50-59 anys,249
2010,01,08,47,60-69 anys,226
2010,01,08,47,>70 anys,427
2010,01,08,48,0-9 anys,1188
2010,01,08,48,10-19 anys,1126
2010,01,08,48,20-29 anys,1500
2010,01,08,48,30-39 anys,2292
2010,01,08,48,40-49 anys,2227
2010,01,08,48,50-59 anys,1715
2010,01,08,48,60-69 anys,2191
2010,01,08,48,>70 anys,2814
2010,01,08,49,0-9 anys,568
2010,01,08,49,10-19 anys,599
2010,01,08,49,20-29 anys,863
2010,01,08,49,30-39 anys,1031
2010,01,08,49,40-49 anys,1010
2010,01,08,49,50-59 anys,1212
2010,01,08,49,60-69 anys,1001
2010,01,08,49,>70 anys,914
2010,01,08,50,0-9 anys,1600
2010,01,08,50,10-19 anys,1433
2010,01,08,50,20-29 anys,2360
2010,01,08,50,30-39 anys,3006
2010,01,08,50,40-49 anys,2285
2010,01,08,50,50-59 anys,1711
2010,01,08,50,60-69 anys,1681
2010,01,08,50,>70 anys,1732
2010,01,08,51,0-9 anys,1068
2010,01,08,51,10-19 anys,932
2010,01,08,51,20-29 anys,1593
2010,01,08,51,30-39 anys,2185
2010,01,08,51,40-49 anys,1736
2010,01,08,51,50-59 anys,1282
2010,01,08,51,60-69 anys,1390
2010,01,08,51,>70 anys,2012
2010,01,08,52,0-9 anys,2239
2010,01,08,52,10-19 anys,2045
2010,01,08,52,20-29 anys,3145
2010,01,08,52,30-39 anys,4562
2010,01,08,52,40-49 anys,3770
2010,01,08,52,50-59 anys,2911
2010,01,08,52,60-69 anys,3450
2010,01,08,52,>70 anys,4060
2010,01,08,53,0-9 anys,774
2010,01,08,53,10-19 anys,657
2010,01,08,53,20-29 anys,1022
2010,01,08,53,30-39 anys,1380
2010,01,08,53,40-49 anys,1158
2010,01,08,53,50-59 anys,884
2010,01,08,53,60-69 anys,550
2010,01,08,53,>70 anys,1380
2010,01,08,54,0-9 anys,260
2010,01,08,54,10-19 anys,241
2010,01,08,54,20-29 anys,308
2010,01,08,54,30-39 anys,308
2010,01,08,54,40-49 anys,332
2010,01,08,54,50-59 anys,282
2010,01,08,54,60-69 anys,182
2010,01,08,54,>70 anys,202
2010,01,08,55,0-9 anys,1202
2010,01,08,55,10-19 anys,1053
2010,01,08,55,20-29 anys,1672
2010,01,08,55,30-39 anys,2249
2010,01,08,55,40-49 anys,1486
2010,01,08,55,50-59 anys,951
2010,01,08,55,60-69 anys,1155
2010,01,08,55,>70 anys,975
2010,01,08,56,0-9 anys,169
2010,01,08,56,10-19 anys,127
2010,01,08,56,20-29 anys,157
2010,01,08,56,30-39 anys,307
2010,01,08,56,40-49 anys,161
2010,01,08,56,50-59 anys,128
2010,01,08,56,60-69 anys,85
2010,01,08,56,>70 anys,168
2010,01,09,57,0-9 anys,1080
2010,01,09,57,10-19 anys,1061
2010,01,09,57,20-29 anys,1576
2010,01,09,57,30-39 anys,2214
2010,01,09,57,40-49 anys,1566
2010,01,09,57,50-59 anys,971
2010,01,09,57,60-69 anys,862
2010,01,09,57,>70 anys,845
2010,01,09,58,0-9 anys,271
2010,01,09,58,10-19 anys,250
2010,01,09,58,20-29 anys,314
2010,01,09,58,30-39 anys,452
2010,01,09,58,40-49 anys,325
2010,01,09,58,50-59 anys,270
2010,01,09,58,60-69 anys,199
2010,01,09,58,>70 anys,278
2010,01,09,59,0-9 anys,1631
2010,01,09,59,10-19 anys,1026
2010,01,09,59,20-29 anys,1997
2010,01,09,59,30-39 anys,3105
2010,01,09,59,40-49 anys,2064
2010,01,09,59,50-59 anys,1168
2010,01,09,59,60-69 anys,1239
2010,01,09,59,>70 anys,1423
2010,01,09,60,0-9 anys,4953
2010,01,09,60,10-19 anys,4274
2010,01,09,60,20-29 anys,6563
2010,01,09,60,30-39 anys,9789
2010,01,09,60,40-49 anys,8110
2010,01,09,60,50-59 anys,7873
2010,01,09,60,60-69 anys,6627
2010,01,09,60,>70 anys,6767
2010,01,09,61,0-9 anys,2110
2010,01,09,61,10-19 anys,2165
2010,01,09,61,20-29 anys,3737
2010,01,09,61,30-39 anys,4707
2010,01,09,61,40-49 anys,3993
2010,01,09,61,50-59 anys,4244
2010,01,09,61,60-69 anys,3567
2010,01,09,61,>70 anys,3850
2010,01,09,62,0-9 anys,1123
2010,01,09,62,10-19 anys,1055
2010,01,09,62,20-29 anys,1520
2010,01,09,62,30-39 anys,2268
2010,01,09,62,40-49 anys,2178
2010,01,09,62,50-59 anys,1512
2010,01,09,62,60-69 anys,1349
2010,01,09,62,>70 anys,2801
2010,01,09,63,0-9 anys,1731
2010,01,09,63,10-19 anys,1705
2010,01,09,63,20-29 anys,2593
2010,01,09,63,30-39 anys,3475
2010,01,09,63,40-49 anys,3281
2010,01,09,63,50-59 anys,2839
2010,01,09,63,60-69 anys,2642
2010,01,09,63,>70 anys,3352
2010,01,10,64,0-9 anys,2853
2010,01,10,64,10-19 anys,2588
2010,01,10,64,20-29 anys,4850
2010,01,10,64,30-39 anys,6990
2010,01,10,64,40-49 anys,5518
2010,01,10,64,50-59 anys,4844
2010,01,10,64,60-69 anys,4658
2010,01,10,64,>70 anys,5573
2010,01,10,65,0-9 anys,2481
2010,01,10,65,10-19 anys,2351
2010,01,10,65,20-29 anys,3507
2010,01,10,65,30-39 anys,4708
2010,01,10,65,40-49 anys,4400
2010,01,10,65,50-59 anys,3894
2010,01,10,65,60-69 anys,2772
2010,01,10,65,>70 anys,3004
2010,01,10,66,0-9 anys,1021
2010,01,10,66,10-19 anys,935
2010,01,10,66,20-29 anys,2025
2010,01,10,66,30-39 anys,2381
2010,01,10,66,40-49 anys,1914
2010,01,10,66,50-59 anys,1879
2010,01,10,66,60-69 anys,1456
2010,01,10,66,>70 anys,1627
2010,01,10,67,0-9 anys,1178
2010,01,10,67,10-19 anys,1146
2010,01,10,67,20-29 anys,948
2010,01,10,67,30-39 anys,1462
2010,01,10,67,40-49 anys,1876
2010,01,10,67,50-59 anys,1376
2010,01,10,67,60-69 anys,758
2010,01,10,67,>70 anys,330
2010,01,10,68,0-9 anys,3562
2010,01,10,68,10-19 anys,2254
2010,01,10,68,20-29 anys,3391
2010,01,10,68,30-39 anys,6638
2010,01,10,68,40-49 anys,5185
2010,01,10,68,50-59 anys,3368
2010,01,10,68,60-69 anys,2629
2010,01,10,68,>70 anys,3972
2010,01,10,69,0-9 anys,1629
2010,01,10,69,10-19 anys,656
2010,01,10,69,20-29 anys,1091
2010,01,10,69,30-39 anys,2632
2010,01,10,69,40-49 anys,1944
2010,01,10,69,50-59 anys,1071
2010,01,10,69,60-69 anys,1015
2010,01,10,69,>70 anys,913
2010,01,10,70,0-9 anys,1934
2010,01,10,70,10-19 anys,1993
2010,01,10,70,20-29 anys,3772
2010,01,10,70,30-39 anys,4231
2010,01,10,70,40-49 anys,3670
2010,01,10,70,50-59 anys,2776
2010,01,10,70,60-69 anys,1716
2010,01,10,70,>70 anys,3481
2010,01,10,71,0-9 anys,1743
2010,01,10,71,10-19 anys,1734
2010,01,10,71,20-29 anys,2503
2010,01,10,71,30-39 anys,3461
2010,01,10,71,40-49 anys,3285
2010,01,10,71,50-59 anys,2493
2010,01,10,71,60-69 anys,1745
2010,01,10,71,>70 anys,2304
2010,01,10,72,0-9 anys,2087
2010,01,10,72,10-19 anys,1824
2010,01,10,72,20-29 anys,2834
2010,01,10,72,30-39 anys,4228
2010,01,10,72,40-49 anys,3742
2010,01,10,72,50-59 anys,3084
2010,01,10,72,60-69 anys,3366
2010,01,10,72,>70 anys,4599
2010,01,10,73,0-9 anys,2303
2010,01,10,73,10-19 anys,2248
2010,01,10,73,20-29 anys,3374
2010,01,10,73,30-39 anys,4643
2010,01,10,73,40-49 anys,4120
2010,01,10,73,50-59 anys,3579
2010,01,10,73,60-69 anys,3933
2010,01,10,73,>70 anys,4773
2011,01,01,01,0-9 anys,4106
2011,01,01,01,10-19 anys,3559
2011,01,01,01,20-29 anys,8224
2011,01,01,01,30-39 anys,11418
2011,01,01,01,40-49 anys,7647
2011,01,01,01,50-59 anys,4642
2011,01,01,01,60-69 anys,3108
2011,01,01,01,>70 anys,4671
2011,01,01,02,0-9 anys,1093
2011,01,01,02,10-19 anys,727
2011,01,01,02,20-29 anys,3525
2011,01,01,02,30-39 anys,4326
2011,01,01,02,40-49 anys,2762
2011,01,01,02,50-59 anys,1882
2011,01,01,02,60-69 anys,1285
2011,01,01,02,>70 anys,1881
2011,01,01,03,0-9 anys,1085
2011,01,01,03,10-19 anys,925
2011,01,01,03,20-29 anys,2375
2011,01,01,03,30-39 anys,3379
2011,01,01,03,40-49 anys,2289
2011,01,01,03,50-59 anys,1660
2011,01,01,03,60-69 anys,1408
2011,01,01,03,>70 anys,2411
2011,01,01,04,0-9 anys,1600
2011,01,01,04,10-19 anys,1362
2011,01,01,04,20-29 anys,3574
2011,01,01,04,30-39 anys,5628
2011,01,01,04,40-49 anys,3374
2011,01,01,04,50-59 anys,2159
2011,01,01,04,60-69 anys,1706
2011,01,01,04,>70 anys,2701
2011,01,02,05,0-9 anys,2483
2011,01,02,05,10-19 anys,2283
2011,01,02,05,20-29 anys,4587
2011,01,02,05,30-39 anys,5910
2011,01,02,05,40-49 anys,4581
2011,01,02,05,50-59 anys,4116
2011,01,02,05,60-69 anys,3493
2011,01,02,05,>70 anys,4546
2011,01,02,06,0-9 anys,3493
2011,01,02,06,10-19 anys,3630
2011,01,02,06,20-29 anys,6672
2011,01,02,06,30-39 anys,9095
2011,01,02,06,40-49 anys,7606
2011,01,02,06,50-59 anys,6850
2011,01,02,06,60-69 anys,5494
2011,01,02,06,>70 anys,8447
2011,01,02,07,0-9 anys,3490
2011,01,02,07,10-19 anys,3096
2011,01,02,07,20-29 anys,5293
2011,01,02,07,30-39 anys,7413
2011,01,02,07,40-49 anys,6085
2011,01,02,07,50-59 anys,5500
2011,01,02,07,60-69 anys,4578
2011,01,02,07,>70 anys,6781
2011,01,02,08,0-9 anys,3052
2011,01,02,08,10-19 anys,2840
2011,01,02,08,20-29 anys,5474
2011,01,02,08,30-39 anys,7351
2011,01,02,08,40-49 anys,6047
2011,01,02,08,50-59 anys,5157
2011,01,02,08,60-69 anys,4238
2011,01,02,08,>70 anys,6787
2011,01,02,09,0-9 anys,4065
2011,01,02,09,10-19 anys,4035
2011,01,02,09,20-29 anys,7592
2011,01,02,09,30-39 anys,9762
2011,01,02,09,40-49 anys,7972
2011,01,02,09,50-59 anys,7838
2011,01,02,09,60-69 anys,6685
2011,01,02,09,>70 anys,8768
2011,01,02,10,0-9 anys,2599
2011,01,02,10,10-19 anys,2471
2011,01,02,10,20-29 anys,4764
2011,01,02,10,30-39 anys,6732
2011,01,02,10,40-49 anys,5727
2011,01,02,10,50-59 anys,4581
2011,01,02,10,60-69 anys,4074
2011,01,02,10,>70 anys,6578
2011,01,03,11,0-9 anys,3273
2011,01,03,11,10-19 anys,2881
2011,01,03,11,20-29 anys,5650
2011,01,03,11,30-39 anys,8556
2011,01,03,11,40-49 anys,6369
2011,01,03,11,50-59 anys,4553
2011,01,03,11,60-69 anys,3513
2011,01,03,11,>70 anys,5271
2011,01,03,12,0-9 anys,102
2011,01,03,12,10-19 anys,116
2011,01,03,12,20-29 anys,141
2011,01,03,12,30-39 anys,145
2011,01,03,12,40-49 anys,176
2011,01,03,12,50-59 anys,141
2011,01,03,12,60-69 anys,97
2011,01,03,12,>70 anys,179
2011,01,03,13,0-9 anys,2931
2011,01,03,13,10-19 anys,2903
2011,01,03,13,20-29 anys,3499
2011,01,03,13,30-39 anys,5021
2011,01,03,13,40-49 anys,4906
2011,01,03,13,50-59 anys,3751
2011,01,03,13,60-69 anys,2831
2011,01,03,13,>70 anys,4031
2011,01,03,14,0-9 anys,741
2011,01,03,14,10-19 anys,729
2011,01,03,14,20-29 anys,1367
2011,01,03,14,30-39 anys,1793
2011,01,03,14,40-49 anys,1516
2011,01,03,14,50-59 anys,1301
2011,01,03,14,60-69 anys,1169
2011,01,03,14,>70 anys,1455
2011,01,03,15,0-9 anys,1175
2011,01,03,15,10-19 anys,1089
2011,01,03,15,20-29 anys,2276
2011,01,03,15,30-39 anys,2954
2011,01,03,15,40-49 anys,2244
2011,01,03,15,50-59 anys,2145
2011,01,03,15,60-69 anys,1649
2011,01,03,15,>70 anys,2079
2011,01,03,16,0-9 anys,1435
2011,01,03,16,10-19 anys,1417
2011,01,03,16,20-29 anys,2341
2011,01,03,16,30-39 anys,2954
2011,01,03,16,40-49 anys,2730
2011,01,03,16,50-59 anys,2696
2011,01,03,16,60-69 anys,2043
2011,01,03,16,>70 anys,2577
2011,01,03,17,0-9 anys,1734
2011,01,03,17,10-19 anys,1768
2011,01,03,17,20-29 anys,3280
2011,01,03,17,30-39 anys,4217
2011,01,03,17,40-49 anys,3438
2011,01,03,17,50-59 anys,3438
2011,01,03,17,60-69 anys,2807
2011,01,03,17,>70 anys,3339
2011,01,03,18,0-9 anys,3018
2011,01,03,18,10-19 anys,2904
2011,01,03,18,20-29 anys,5808
2011,01,03,18,30-39 anys,7759
2011,01,03,18,40-49 anys,6198
2011,01,03,18,50-59 anys,5206
2011,01,03,18,60-69 anys,4273
2011,01,03,18,>70 anys,6089
2011,01,04,19,0-9 anys,3521
2011,01,04,19,10-19 anys,3559
2011,01,04,19,20-29 anys,6130
2011,01,04,19,30-39 anys,7293
2011,01,04,19,40-49 anys,6183
2011,01,04,19,50-59 anys,6483
2011,01,04,19,60-69 anys,6204
2011,01,04,19,>70 anys,6909
2011,01,04,20,0-9 anys,1779
2011,01,04,20,10-19 anys,1797
2011,01,04,20,20-29 anys,3093
2011,01,04,20,30-39 anys,3520
2011,01,04,20,40-49 anys,2976
2011,01,04,20,50-59 anys,3281
2011,01,04,20,60-69 anys,3299
2011,01,04,20,>70 anys,3551
2011,01,04,21,0-9 anys,1044
2011,01,04,21,10-19 anys,1236
2011,01,04,21,20-29 anys,1402
2011,01,04,21,30-39 anys,1483
2011,01,04,21,40-49 anys,1499
2011,01,04,21,50-59 anys,1440
2011,01,04,21,60-69 anys,1497
2011,01,04,21,>70 anys,1899
2011,01,05,22,0-9 anys,558
2011,01,05,22,10-19 anys,467
2011,01,05,22,20-29 anys,380
2011,01,05,22,30-39 anys,598
2011,01,05,22,40-49 anys,798
2011,01,05,22,50-59 anys,585
2011,01,05,22,60-69 anys,394
2011,01,05,22,>70 anys,424
2011,01,05,23,0-9 anys,2867
2011,01,05,23,10-19 anys,2552
2011,01,05,23,20-29 anys,2393
2011,01,05,23,30-39 anys,3447
2011,01,05,23,40-49 anys,3499
2011,01,05,23,50-59 anys,2915
2011,01,05,23,60-69 anys,2441
2011,01,05,23,>70 anys,3513
2011,01,05,24,0-9 anys,1870
2011,01,05,24,10-19 anys,1813
2011,01,05,24,20-29 anys,1806
2011,01,05,24,30-39 anys,2020
2011,01,05,24,40-49 anys,2271
2011,01,05,24,50-59 anys,1943
2011,01,05,24,60-69 anys,1758
2011,01,05,24,>70 anys,2002
2011,01,05,25,0-9 anys,2582
2011,01,05,25,10-19 anys,2541
2011,01,05,25,20-29 anys,3160
2011,01,05,25,30-39 anys,3822
2011,01,05,25,40-49 anys,3626
2011,01,05,25,50-59 anys,3071
2011,01,05,25,60-69 anys,2713
2011,01,05,25,>70 anys,3782
2011,01,05,26,0-9 anys,4534
2011,01,05,26,10-19 anys,4548
2011,01,05,26,20-29 anys,5064
2011,01,05,26,30-39 anys,6376
2011,01,05,26,40-49 anys,6772
2011,01,05,26,50-59 anys,5665
2011,01,05,26,60-69 anys,5185
2011,01,05,26,>70 anys,7393
2011,01,05,27,0-9 anys,2697
2011,01,05,27,10-19 anys,2500
2011,01,05,27,20-29 anys,3443
2011,01,05,27,30-39 anys,4681
2011,01,05,27,40-49 anys,4138
2011,01,05,27,50-59 anys,3607
2011,01,05,27,60-69 anys,3316
2011,01,05,27,>70 anys,3909
2011,01,06,28,0-9 anys,1384
2011,01,06,28,10-19 anys,1177
2011,01,06,28,20-29 anys,1761
2011,01,06,28,30-39 anys,2592
2011,01,06,28,40-49 anys,2217
2011,01,06,28,50-59 anys,1875
2011,01,06,28,60-69 anys,1878
2011,01,06,28,>70 anys,2306
2011,01,06,29,0-9 anys,682
2011,01,06,29,10-19 anys,563
2011,01,06,29,20-29 anys,823
2011,01,06,29,30-39 anys,1399
2011,01,06,29,40-49 anys,1088
2011,01,06,29,50-59 anys,922
2011,01,06,29,60-69 anys,843
2011,01,06,29,>70 anys,858
2011,01,06,30,0-9 anys,996
2011,01,06,30,10-19 anys,1003
2011,01,06,30,20-29 anys,1702
2011,01,06,30,30-39 anys,2169
2011,01,06,30,40-49 anys,1658
2011,01,06,30,50-59 anys,1713
2011,01,06,30,60-69 anys,1708
2011,01,06,30,>70 anys,1934
2011,01,06,31,0-9 anys,3800
2011,01,06,31,10-19 anys,2831
2011,01,06,31,20-29 anys,7118
2011,01,06,31,30-39 anys,11457
2011,01,06,31,40-49 anys,7390
2011,01,06,31,50-59 anys,5646
2011,01,06,31,60-69 anys,4623
2011,01,06,31,>70 anys,7412
2011,01,06,32,0-9 anys,2714
2011,01,06,32,10-19 anys,2436
2011,01,06,32,20-29 anys,4118
2011,01,06,32,30-39 anys,5826
2011,01,06,32,40-49 anys,4814
2011,01,06,32,50-59 anys,4532
2011,01,06,32,60-69 anys,4101
2011,01,06,32,>70 anys,5299
2011,01,07,33,0-9 anys,1871
2011,01,07,33,10-19 anys,1867
2011,01,07,33,20-29 anys,3053
2011,01,07,33,30-39 anys,4355
2011,01,07,33,40-49 anys,3741
2011,01,07,33,50-59 anys,3308
2011,01,07,33,60-69 anys,2846
2011,01,07,33,>70 anys,4592
2011,01,07,34,0-9 anys,708
2011,01,07,34,10-19 anys,656
2011,01,07,34,20-29 anys,1099
2011,01,07,34,30-39 anys,1480
2011,01,07,34,40-49 anys,1322
2011,01,07,34,50-59 anys,1127
2011,01,07,34,60-69 anys,1027
2011,01,07,34,>70 anys,1352
2011,01,07,35,0-9 anys,2911
2011,01,07,35,10-19 anys,2633
2011,01,07,35,20-29 anys,4143
2011,01,07,35,30-39 anys,6184
2011,01,07,35,40-49 anys,5269
2011,01,07,35,50-59 anys,4439
2011,01,07,35,60-69 anys,4031
2011,01,07,35,>70 anys,5639
2011,01,07,36,0-9 anys,947
2011,01,07,36,10-19 anys,824
2011,01,07,36,20-29 anys,951
2011,01,07,36,30-39 anys,1400
2011,01,07,36,40-49 anys,1381
2011,01,07,36,50-59 anys,1351
2011,01,07,36,60-69 anys,1282
2011,01,07,36,>70 anys,1237
2011,01,07,37,0-9 anys,2899
2011,01,07,37,10-19 anys,2627
2011,01,07,37,20-29 anys,3663
2011,01,07,37,30-39 anys,5865
2011,01,07,37,40-49 anys,4811
2011,01,07,37,50-59 anys,3515
2011,01,07,37,60-69 anys,3909
2011,01,07,37,>70 anys,4400
2011,01,07,38,0-9 anys,1046
2011,01,07,38,10-19 anys,952
2011,01,07,38,20-29 anys,1365
2011,01,07,38,30-39 anys,2144
2011,01,07,38,40-49 anys,1824
2011,01,07,38,50-59 anys,1380
2011,01,07,38,60-69 anys,1360
2011,01,07,38,>70 anys,1597
2011,01,07,39,0-9 anys,519
2011,01,07,39,10-19 anys,532
2011,01,07,39,20-29 anys,718
2011,01,07,39,30-39 anys,1058
2011,01,07,39,40-49 anys,1090
2011,01,07,39,50-59 anys,749
2011,01,07,39,60-69 anys,781
2011,01,07,39,>70 anys,1436
2011,01,07,40,0-9 anys,432
2011,01,07,40,10-19 anys,345
2011,01,07,40,20-29 anys,346
2011,01,07,40,30-39 anys,783
2011,01,07,40,40-49 anys,851
2011,01,07,40,50-59 anys,403
2011,01,07,40,60-69 anys,413
2011,01,07,40,>70 anys,1483
2011,01,07,41,0-9 anys,443
2011,01,07,41,10-19 anys,481
2011,01,07,41,20-29 anys,554
2011,01,07,41,30-39 anys,767
2011,01,07,41,40-49 anys,885
2011,01,07,41,50-59 anys,752
2011,01,07,41,60-69 anys,770
2011,01,07,41,>70 anys,799
2011,01,07,42,0-9 anys,23
2011,01,07,42,10-19 anys,28
2011,01,07,42,20-29 anys,37
2011,01,07,42,30-39 anys,82
2011,01,07,42,40-49 anys,74
2011,01,07,42,50-59 anys,37
2011,01,07,42,60-69 anys,24
2011,01,07,42,>70 anys,57
2011,01,07,43,0-9 anys,2158
2011,01,07,43,10-19 anys,1991
2011,01,07,43,20-29 anys,3284
2011,01,07,43,30-39 anys,4496
2011,01,07,43,40-49 anys,4082
2011,01,07,43,50-59 anys,3265
2011,01,07,43,60-69 anys,3343
2011,01,07,43,>70 anys,4452
